,book_id,authors,original_publication_year,original_title,title,language_code,image_url,comb
6308,138070,David Wiesner,2006.0,Flotsam,Flotsam,en-US,https://images.gr-assets.com/books/1381052967l/138070.jpg,flotsam david wiesner
6309,24631990,Angela Marsons,2015.0,Silent Scream,"Silent Scream (D.I. Kim Stone, #1)",eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1431858976l/24631990._SY475_.jpg,silent scream angela marsons
6310,6534132,Jerry Pinkney,2009.0,The Lion & the Mouse,The Lion and the Mouse,eng,https://images.gr-assets.com/books/1259865825l/6534132.jpg,the lion & the mouse jerry pinkney
6311,133906,Langston Hughes,1994.0,The Collected Poems of Langston Hughes,The Collected Poems,,https://images.gr-assets.com/books/1367492866l/133906.jpg,the collected poems of langston hughes langston hughes
6312,12507214,Kendare Blake,2012.0,Girl of Nightmares,"Girl of Nightmares (Anna, #2)",eng,https://images.gr-assets.com/books/1344463840l/12507214.jpg,girl of nightmares kendare blake
6313,6612005,"QuinRose, Soumei Hoshino",2008.0,Heart no Kuni no Alice  ,"Alice in the Country of Hearts, Vol. 01 (Alice in the Country of Hearts, #1)",eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388619383l/6612005.jpg,"heart no kuni no alice   quinrose, soumei hoshino"
6314,8949,Darren Shan,2005.0,"Lord of the Shadows (Cirque Du Freak, #11)","Lord of the Shadows (Cirque Du Freak, #11)",eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388251260l/8949.jpg,"lord of the shadows (cirque du freak, #11) darren shan"
6315,30036,Michael Moorcock,1972.0,Elric of Melniboné,"Elric of Melniboné (Elric, #1)",en-US,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388345555l/30036.jpg,elric of melniboné michael moorcock
6316,537375,Caroline Alexander,1998.0,The Endurance: Shackleton's legendary Antarctic expedition,The Endurance: Shackleton's Legendary Antarctic Expedition,eng,https://images.gr-assets.com/books/1320487170l/537375.jpg,the endurance: shackleton's legendary antarctic expedition caroline alexander
6317,2617684,Walt Disney Company,1976.0,Winnie the Pooh and Tigger Too,Winnie the Pooh and Tigger Too (Disney's Wonderful World of Reading),eng,https://images.gr-assets.com/books/1329390079l/2617684.jpg,winnie the pooh and tigger too walt disney company
6318,1169808,L.J. Smith,1991.0,The Fury,"The Fury (The Vampire Diaries, #3)",en-US,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1583708264l/1169808._SY475_.jpg,the fury l.j. smith
6319,26200563,"Lin-Manuel Miranda, Jeremy McCarter",2016.0,Hamilton: The Revolution,Hamilton: The Revolution,eng,https://images.gr-assets.com/books/1451400644l/26200563.jpg,"hamilton: the revolution lin-manuel miranda, jeremy mccarter"
6320,9838800,Harlan Coben,2011.0,Shelter,"Shelter (Mickey Bolitar, #1)",eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388283277l/9838800.jpg,shelter harlan coben
6321,14469,"O. Henry, Victoria Blake",1977.0,Selected Stories of O. Henry ,Selected Stories,,https://images.gr-assets.com/books/1328753059l/14469.jpg,"selected stories of o. henry  o. henry, victoria blake"
6322,3885,"Janet Briggs, Beth Wittlinger",2006.0,The Taste of Home Cookbook,The Taste of Home Cookbook,,https://images.gr-assets.com/books/1309198140l/3885.jpg,"the taste of home cookbook janet briggs, beth wittlinger"
6323,31335,Anne Rice,1982.0,Cry to Heaven,Cry to Heaven,en-US,https://images.gr-assets.com/books/1385216547l/31335.jpg,cry to heaven anne rice
6324,7849034,Josephine Angelini,2013.0,Goddess,"Goddess (Starcrossed, #3)",eng,https://images.gr-assets.com/books/1351415040l/7849034.jpg,goddess josephine angelini
6325,7828882,J.R. Ward,2010.0,Crave,"Crave (Fallen Angels, #2)",en-US,https://images.gr-assets.com/books/1373163501l/7828882.jpg,crave j.r. ward
6326,460717,Frederick Forsyth,1974.0,The Dogs of War,The Dogs of War,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348845549l/460717.jpg,the dogs of war frederick forsyth
6327,66655,Brian Lumley,1986.0,Necroscope ,"Necroscope (Necroscope, #1)",,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1170652860l/66655.jpg,necroscope  brian lumley
6328,760941,"Truddi Chase, Robert A. Phillips Jr.",1980.0,When Rabbit Howls,When Rabbit Howls,en-GB,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347947183l/760941.jpg,"when rabbit howls truddi chase, robert a. phillips jr."
6329,10433900,Robison Wells,2011.0,Variant,"Variant (Variant, #1)",en-US,https://images.gr-assets.com/books/1298564680l/10433900.jpg,variant robison wells
6330,7520,Brad Thor,2003.0,Path of the Assassin,"Path of the Assassin (Scot Harvath, #2)",eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389574030l/7520.jpg,path of the assassin brad thor
6331,568099,David Gemmell,1986.0,Waylander ,"Waylander (The Drenai Saga, #3)",eng,https://images.gr-assets.com/books/1403179303l/568099.jpg,waylander  david gemmell
6332,46755,Margaret Atwood,1972.0,Surfacing,Surfacing,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386924306l/46755.jpg,surfacing margaret atwood
6333,15733851,Mhairi McFarlane,2012.0,You Had Me At Hello,You Had Me At Hello,,https://images.gr-assets.com/books/1348787624l/15733851.jpg,you had me at hello mhairi mcfarlane
6334,10256723,"Kevin D. Mitnick, William L. Simon, Steve Wozniak",2011.0,Ghost in the Wires: My Adventures as the World's Most Wanted Hacker,Ghost in the Wires: My Adventures as the World's Most Wanted Hacker,en-US,https://images.gr-assets.com/books/1344265017l/10256723.jpg,"ghost in the wires: my adventures as the world's most wanted hacker kevin d. mitnick, william l. simon, steve wozniak"
6335,35233,Robert Jordan,1990.0,"The Wheel of Time: Boxed Set #1 (Wheel of Time, #1-3)","The Wheel of Time: Boxed Set #1 (Wheel of Time, #1-3)",,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1429436324l/35233.jpg,"the wheel of time: boxed set #1 (wheel of time, #1-3) robert jordan"
6336,6621143,Susane Colasanti,2010.0,Something Like Fate,Something Like Fate,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1399592376l/6621143.jpg,something like fate susane colasanti
6337,68521,Bernard Cornwell,1997.0,Excalibur,"Excalibur (The Warlord Chronicles, #3)",,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1439813914l/68521._SY475_.jpg,excalibur bernard cornwell
6338,7352053,Robin Oliveira,2010.0,My Name Is Mary Sutter,My Name is Mary Sutter,en-US,https://images.gr-assets.com/books/1263584183l/7352053.jpg,my name is mary sutter robin oliveira
6339,116563,Diane Duane,1983.0,So You Want to Be a Wizard,"So You Want to Be a Wizard (Young Wizards, #1)",en-US,https://images.gr-assets.com/books/1328877065l/116563.jpg,so you want to be a wizard diane duane
6340,16326,Agatha Christie,1935.0,Death in the Clouds,"Death in the Clouds (Hercule Poirot, #12)",eng,https://images.gr-assets.com/books/1308808359l/16326.jpg,death in the clouds agatha christie
6341,7313444,Brad Thor,2010.0,Foreign Influence,"Foreign Influence (Scot Harvath, #9)",en-US,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1439858958l/7313444._SY475_.jpg,foreign influence brad thor
6342,2197227,"Douglas Preston, Lincoln Child",2009.0,Cemetery Dance,"Cemetery Dance (Pendergast, #9)",eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442910567l/2197227._SY475_.jpg,"cemetery dance douglas preston, lincoln child"
6343,7332753,Christopher Hitchens,2010.0,Hitch-22: Some Confessions and Contradictions,Hitch-22: A Memoir,eng,https://images.gr-assets.com/books/1327906136l/7332753.jpg,hitch-22: some confessions and contradictions christopher hitchens
6344,10507,"Umberto Eco, William Weaver, R.C.S. Libri",2000.0,Baudolino,Baudolino,en-US,https://images.gr-assets.com/books/1479698120l/10507.jpg,"baudolino umberto eco, william weaver, r.c.s. libri"
6345,287633,Christine Feehan,2000.0,Dark Magic,"Dark Magic (Dark, #4)",eng,https://images.gr-assets.com/books/1327895205l/287633.jpg,dark magic christine feehan
6346,5369,Steve Berry,2003.0,The Amber Room,The Amber Room,,https://images.gr-assets.com/books/1329497506l/5369.jpg,the amber room steve berry
6347,8598554,Terry Goodkind,2011.0,"The Omen Machine (Richard and Kahlan, #1)","The Omen Machine (Sword of Truth, #12; Richard and Kahlan, #1)",eng,https://images.gr-assets.com/books/1320450369l/8598554.jpg,"the omen machine (richard and kahlan, #1) terry goodkind"
6348,105760,Robert Graysmith,1986.0,Zodiac,Zodiac,,https://images.gr-assets.com/books/1297734691l/105760.jpg,zodiac robert graysmith
6349,25613617,"James Patterson, Maxine Paetro",2016.0,15th Affair,15th Affair (Women's Murder Club #15),eng,https://images.gr-assets.com/books/1444918177l/25613617.jpg,"15th affair james patterson, maxine paetro"
6350,19000,John le Carré,2001.0,The Constant Gardener,The Constant Gardener,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348649766l/19000.jpg,the constant gardener john le carré
6351,87745,David Baldacci,2000.0,Wish You Well,Wish You Well,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1441500949l/87745._SY475_.jpg,wish you well david baldacci
6352,31314,Sandra Boynton,1993.0,Barnyard Dance,Barnyard Dance,en-US,https://images.gr-assets.com/books/1404580374l/31314.jpg,barnyard dance sandra boynton
6353,26154406,Lisa Lutz,2016.0,The Passenger,The Passenger,eng,https://images.gr-assets.com/books/1456682660l/26154406.jpg,the passenger lisa lutz
6354,18211536,Abbi Glines,2014.0,"Rush Too Far (Too Far, #4)","Rush Too Far (Rosemary Beach, #4; Too Far, #4)",eng,https://images.gr-assets.com/books/1393569509l/18211536.jpg,"rush too far (too far, #4) abbi glines"
6355,7968,Orson Scott Card,1988.0,"Red Prophet (Tales of Alvin Maker, #2)","Red Prophet (Tales of Alvin Maker, #2)",en-US,https://images.gr-assets.com/books/1379147136l/7968.jpg,"red prophet (tales of alvin maker, #2) orson scott card"
6356,682751,Graeme Base,1986.0,Animalia,Animalia,eng,https://images.gr-assets.com/books/1344705263l/682751.jpg,animalia graeme base
6357,12755792,Elizabeth   Hunter,2011.0,A Hidden Fire,"A Hidden Fire (Elemental Mysteries, #1)",,https://images.gr-assets.com/books/1475548523l/12755792.jpg,a hidden fire elizabeth   hunter
6358,139569,Leslie Feinberg,1993.0,Stone Butch Blues,Stone Butch Blues,en-US,https://images.gr-assets.com/books/1328758827l/139569.jpg,stone butch blues leslie feinberg
6359,18296030,Jennifer L. Armentrout,2014.0,Don't Look Back,Don't Look Back,eng,https://images.gr-assets.com/books/1380803444l/18296030.jpg,don't look back jennifer l. armentrout
6360,23719378,Amy  Stewart,2015.0,Girl Waits with Gun,"Girl Waits with Gun (Kopp Sisters, #1)",eng,https://images.gr-assets.com/books/1500687846l/23719378.jpg,girl waits with gun amy  stewart
6361,18209290,Maggie Shipstead,2014.0,Astonish Me,Astonish Me,eng,https://images.gr-assets.com/books/1384816768l/18209290.jpg,astonish me maggie shipstead
6362,899608,"Helen Marion Palmer, P.D. Eastman",1961.0,A Fish Out of Water,A Fish Out of Water,eng,https://images.gr-assets.com/books/1320551686l/899608.jpg,"a fish out of water helen marion palmer, p.d. eastman"
6363,12016,Iain M. Banks,2000.0,Look to Windward,"Look to Windward (Culture, #7)",eng,https://images.gr-assets.com/books/1288930978l/12016.jpg,look to windward iain m. banks
6364,87632,Dean Karnazes,2005.0,Ultramarathon Man: Confessions of an All-Night Runner,Ultramarathon Man: Confessions of an All-Night Runner,,https://images.gr-assets.com/books/1309199653l/87632.jpg,ultramarathon man: confessions of an all-night runner dean karnazes
6365,18007532,Robert   Harris,2013.0,An Officer and a Spy,An Officer and a Spy,eng,https://images.gr-assets.com/books/1378711003l/18007532.jpg,an officer and a spy robert   harris
6366,20897517,Hampton Sides,2014.0,In the Kingdom of Ice: The Grand and Terrible Polar Voyage of the USS Jeannette,In the Kingdom of Ice: The Grand and Terrible Polar Voyage of the USS Jeannette,eng,https://images.gr-assets.com/books/1395935993l/20897517.jpg,in the kingdom of ice: the grand and terrible polar voyage of the uss jeannette hampton sides
6367,170651,Mary Higgins Clark,1977.0,A Stranger Is Watching,A Stranger Is Watching,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348183418l/170651.jpg,a stranger is watching mary higgins clark
6368,80672,Judy Blume,2002.0,Double Fudge,"Double Fudge (Fudge, #5)",eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386925126l/80672.jpg,double fudge judy blume
6369,8462184,Rachel Caine,2010.0,"The Morganville Vampires, Volume 3","The Morganville Vampires, Volume 3 (The Morganville Vampires, #5-6)",eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1393480447l/8462184.jpg,"the morganville vampires, volume 3 rachel caine"
6370,2754510,Richelle Mead,2008.0,Storm Born,Storm Born (Dark Swan #1),eng,https://images.gr-assets.com/books/1327900947l/2754510.jpg,storm born richelle mead
6371,9674335,"Joe Hill, Gabriel Rodríguez",2011.0,"Locke & Key, Vol. 4: Keys to the Kingdom","Locke & Key, Vol. 4: Keys to the Kingdom",eng,https://images.gr-assets.com/books/1377306592l/9674335.jpg,"locke & key, vol. 4: keys to the kingdom joe hill, gabriel rodríguez"
6372,3347892,Anna Godbersen,2009.0,Envy,"Envy (Luxe, #3)",en-US,https://images.gr-assets.com/books/1327928712l/3347892.jpg,envy anna godbersen
6373,10596724,Ann Aguirre,2013.0,Horde,"Horde (Razorland, #3)",en-CA,https://images.gr-assets.com/books/1362287692l/10596724.jpg,horde ann aguirre
6374,1476261,Rajaa Alsanea,2005.0,بنات الرياض,Girls of Riyadh,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1564603744l/1476261.jpg,بنات الرياض rajaa alsanea
6375,394772,Eric Carle,1975.0,The Mixed-Up Chameleon,The Mixed-Up Chameleon,,https://images.gr-assets.com/books/1350959503l/394772.jpg,the mixed-up chameleon eric carle
6376,14461,Carrie Vaughn,2005.0,Kitty and the Midnight Hour,Kitty and the Midnight Hour (Kitty Norville #1),en-US,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1441143510l/14461._SY475_.jpg,kitty and the midnight hour carrie vaughn
6377,235773,Ha Jin,1999.0,Waiting,Waiting,en-US,https://images.gr-assets.com/books/1327881519l/235773.jpg,waiting ha jin
6378,9650,George Orwell,1934.0,Burmese Days,Burmese Days,,https://images.gr-assets.com/books/1415573403l/9650.jpg,burmese days george orwell
6379,13157,"James Patterson, Andrew Gross",2003.0,The Jester,The Jester,en-GB,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347270829l/13157.jpg,"the jester james patterson, andrew gross"
6380,160251,Judith Guest,1976.0,Ordinary People,Ordinary People,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1172283738l/160251.jpg,ordinary people judith guest
6381,20575446,"Cory Doctorow, Jen Wang",2014.0,In Real Life,In Real Life,eng,https://images.gr-assets.com/books/1391127564l/20575446.jpg,"in real life cory doctorow, jen wang"
6382,4352708,Sherrilyn Kenyon,2009.0,Bad Moon Rising,Bad Moon Rising (Dark-Hunter #18; Were-Hunter #4; Hellchaser #2),eng,https://images.gr-assets.com/books/1361175509l/4352708.jpg,bad moon rising sherrilyn kenyon
6383,388223,Alexandre Dumas,1862.0,"Robin Hood, le prince des voleurs","Robin Hood, The Prince of Thieves",eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1508050369l/388223.jpg,"robin hood, le prince des voleurs alexandre dumas"
6384,186103,Scott Westerfeld,2005.0,Peeps,"Peeps (Peeps, #1)",eng,https://images.gr-assets.com/books/1443904244l/186103.jpg,peeps scott westerfeld
6385,6600807,"Lili St. Crow, Lilith Saintcrow",2010.0,Jealousy,"Jealousy (Strange Angels, #3)",,https://images.gr-assets.com/books/1331245539l/6600807.jpg,"jealousy lili st. crow, lilith saintcrow"
6386,367802,Dylan Thomas,1952.0,Collected Poems,Collected Poems,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388789153l/367802.jpg,collected poems dylan thomas
6387,27070127,Anne Tyler,2016.0,Vinegar Girl,Vinegar Girl,eng,https://images.gr-assets.com/books/1471553735l/27070127.jpg,vinegar girl anne tyler
6388,13501,"Ben Avery, Mike S. Miller, George R.R. Martin",1998.0,The Hedge Knight,"The Hedge Knight (The Hedge Knight Graphic Novels, #1)",eng,https://images.gr-assets.com/books/1443806558l/13501.jpg,"the hedge knight ben avery, mike s. miller, george r.r. martin"
6389,10305247,Peter  May,2009.0,The Black house,"The Blackhouse (Lewis Trilogy, #1)",eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328052791l/10305247.jpg,the black house peter  may
6390,105574,Lisa Kleypas,2006.0,Scandal in Spring,"Scandal in Spring (Wallflowers, #4)",en-US,https://images.gr-assets.com/books/1452549904l/105574.jpg,scandal in spring lisa kleypas
6391,41490,Mary Higgins Clark,2001.0,On the Street Where You Live,On the Street Where You Live,eng,https://images.gr-assets.com/books/1341761800l/41490.jpg,on the street where you live mary higgins clark
6392,1316617,Richelle Mead,2008.0,Succubus On Top,"Succubus on Top (Georgina Kincaid, #2)",en-US,https://images.gr-assets.com/books/1315977158l/1316617.jpg,succubus on top richelle mead
6393,239105,R.A. Salvatore,1998.0,The Silent Blade (Paths of Darkness #1),"The Silent Blade (Forgotten Realms: Paths of Darkness, #1; Legend of Drizzt, #11)",en-US,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1436098309l/239105._SY475_.jpg,the silent blade (paths of darkness #1) r.a. salvatore
6394,253264,"Jerome Lawrence, Robert E.  Lee",1955.0,Inherit the Wind,Inherit the Wind,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388290640l/253264.jpg,"inherit the wind jerome lawrence, robert e.  lee"
6395,23316,Tony Hawks,1997.0,Round Ireland with a Fridge,Round Ireland with a Fridge,en-US,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1438308095l/23316._SY475_.jpg,round ireland with a fridge tony hawks
6396,8535273,Carrie Ryan,2011.0,The Dark And Hollow Places,"The Dark and Hollow Places (The Forest of Hands and Teeth, #3)",eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388179932l/8535273.jpg,the dark and hollow places carrie ryan
6397,18127101,Chelsea Handler,2014.0,Uganda Be Kidding Me,Uganda Be Kidding Me,eng,https://images.gr-assets.com/books/1403174817l/18127101.jpg,uganda be kidding me chelsea handler
6398,6464094,"Pseudonymous Bosch, Gilbert Ford",2009.0,This Book Is Not Good for You,"This Book Is Not Good for You (Secret, #3)",en-US,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1438634698l/6464094._SX318_.jpg,"this book is not good for you pseudonymous bosch, gilbert ford"
6399,6386555,Chuck Klosterman,2009.0,Eating the Dinosaur,Eating the Dinosaur,eng,https://images.gr-assets.com/books/1327949106l/6386555.jpg,eating the dinosaur chuck klosterman
6400,285500,Founding Fathers,1776.0,The Declaration of Independence and The Constitution of the United States ,The Declaration of Independence and The Constitution of the United States,,https://images.gr-assets.com/books/1320508156l/285500.jpg,the declaration of independence and the constitution of the united states  founding fathers
6401,550454,Gary Jennings,1980.0,Aztec,"Aztec (Aztec, #1)",en-US,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388194488l/550454.jpg,aztec gary jennings
6402,25372801,Charlie Jane Anders,2016.0,All the Birds in the Sky,All the Birds in the Sky,eng,https://images.gr-assets.com/books/1429225322l/25372801.jpg,all the birds in the sky charlie jane anders
6403,13516846,Terry Pratchett,2012.0,Dodger,Dodger,eng,https://images.gr-assets.com/books/1343828971l/13516846.jpg,dodger terry pratchett
6404,2915,Gary Paulsen,1991.0,The River,"The River (Brian's Saga, #2)",,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386924191l/2915.jpg,the river gary paulsen
6405,13929,Juliet Marillier,2007.0,Wildwood Dancing,"Wildwood Dancing (Wildwood, #1)",en-US,https://images.gr-assets.com/books/1393127105l/13929.jpg,wildwood dancing juliet marillier
6406,217433,Kristin Hannah,1996.0,Home Again,Home Again,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388240279l/217433.jpg,home again kristin hannah
6407,761023,Clive Barker,1984.0,Books of Blood: Volume One,Books of Blood: Volume One (Books of Blood #1),eng,https://images.gr-assets.com/books/1429999423l/761023.jpg,books of blood: volume one clive barker
6408,5053,Ken Follett,1982.0,The Man from St. Petersburg,The Man From St. Petersburg,eng,https://images.gr-assets.com/books/1411331808l/5053.jpg,the man from st. petersburg ken follett
6409,230003,Nora Roberts,1996.0,Daring to Dream,"Daring to Dream (Dream Trilogy, #1)",eng,https://images.gr-assets.com/books/1309200789l/230003.jpg,daring to dream nora roberts
6410,89160,"J.D. Robb, Nora Roberts",2000.0,Judgment in Death,"Judgment in Death (In Death, #11)",eng,https://images.gr-assets.com/books/1390135645l/89160.jpg,"judgment in death j.d. robb, nora roberts"
6411,74033,J.D. Robb,2007.0,"Innocent in Death (In Death, #24)","Innocent in Death (In Death, #24)",en-US,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1425837557l/74033.jpg,"innocent in death (in death, #24) j.d. robb"
6412,15833693,Amanda Knox,2013.0,Waiting to Be Heard: A Memoir,Waiting to Be Heard: A Memoir,eng,https://images.gr-assets.com/books/1367786694l/15833693.jpg,waiting to be heard: a memoir amanda knox
6413,157055,Jean Ferris,2002.0,Once Upon a Marigold,"Once Upon a Marigold (Upon a Marigold, #1)",eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1429468490l/157055.jpg,once upon a marigold jean ferris
6414,17834904,Alan Bradley,2014.0,The Dead in Their Vaulted Arches,"The Dead in Their Vaulted Arches (Flavia de Luce, #6)",eng,https://images.gr-assets.com/books/1432578235l/17834904.jpg,the dead in their vaulted arches alan bradley
6415,17860739,"J.J. Abrams, Doug Dorst",2013.0,S.,S.,eng,https://images.gr-assets.com/books/1378767595l/17860739.jpg,"s. j.j. abrams, doug dorst"
6416,22207,Heather O'Neill,2006.0,Lullabies for Little Criminals,Lullabies for Little Criminals,eng,https://images.gr-assets.com/books/1327893204l/22207.jpg,lullabies for little criminals heather o'neill
6417,716696,"Omar Khayyám, محمدعلی فروغی, قاسم غنی",1120.0,رباعیات [Robāʿiāt-e ʿOmar Khayyām],رباعيات خيام,per,https://images.gr-assets.com/books/1441007730l/716696.jpg,"رباعیات [robāʿiāt-e ʿomar khayyām] omar khayyám, محمدعلی فروغی, قاسم غنی"
6418,12383869,Lauren DeStefano,2013.0,Sever,"Sever (The Chemical Garden, #3)",eng,https://images.gr-assets.com/books/1343168408l/12383869.jpg,sever lauren destefano
6419,13538992,Darynda Jones,2012.0,Fourth Grave Beneath My Feet,"Fourth Grave Beneath My Feet (Charley Davidson, #4)",eng,https://images.gr-assets.com/books/1338721218l/13538992.jpg,fourth grave beneath my feet darynda jones
6420,25295,Richard A. Knaak,1988.0,The Legend of Huma (Dragonlance: Heroes #1),"The Legend of Huma (Dragonlance: Heroes, #1)",en-US,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388340583l/25295.jpg,the legend of huma (dragonlance: heroes #1) richard a. knaak
6421,89691,Carolyn  Parkhurst,2003.0,The Dogs of Babel,The Dogs of Babel,eng,https://images.gr-assets.com/books/1344269639l/89691.jpg,the dogs of babel carolyn  parkhurst
6422,1027760,Ludwig Bemelmans,1956.0,Madeline and the Bad Hat,Madeline and the Bad Hat,en-US,https://images.gr-assets.com/books/1355497395l/1027760.jpg,madeline and the bad hat ludwig bemelmans
6423,11166890,Dean Koontz,2011.0,77 Shadow Street,"77 Shadow Street (Pendleton, #1)",eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1391441147l/11166890.jpg,77 shadow street dean koontz
6424,47618,Garth Nix,2006.0,Sir Thursday,"Sir Thursday (The Keys to the Kingdom, #4)",en-US,https://images.gr-assets.com/books/1304528609l/47618.jpg,sir thursday garth nix
6425,33418,Michio Kaku,2004.0,"Parallel Worlds: A Journey Through Creation, Higher Dimensions, and the Future of the Cosmos","Parallel Worlds: A Journey Through Creation, Higher Dimensions, and the Future of the Cosmos",eng,https://images.gr-assets.com/books/1435244003l/33418.jpg,"parallel worlds: a journey through creation, higher dimensions, and the future of the cosmos michio kaku"
6426,74169,Max Lucado,2006.0,Facing Your Giants: The God Who Made a Miracle Out of David Stands Ready to Make One Out of You,Facing Your Giants: A David and Goliath Story for Everyday People,,https://images.gr-assets.com/books/1380857035l/74169.jpg,facing your giants: the god who made a miracle out of david stands ready to make one out of you max lucado
6427,8177526,Amanda Hocking,2010.0,Fate,"Fate (My Blood Approves, #2)",en-GB,https://images.gr-assets.com/books/1282281122l/8177526.jpg,fate amanda hocking
6428,32127,Ina May Gaskin,2003.0,Ina May's Guide to Childbirth,Ina May's Guide to Childbirth,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386924890l/32127.jpg,ina may's guide to childbirth ina may gaskin
6429,905382,"Melissa Müller, Rita Kimber, Robert Kimber",1998.0,Anne Frank : The Biography,Anne Frank : The Biography,,https://images.gr-assets.com/books/1316739030l/905382.jpg,"anne frank : the biography melissa müller, rita kimber, robert kimber"
6430,15733523,Ashwin Sanghi,2012.0,The Krishna Key,The Krishna Key,en-US,https://images.gr-assets.com/books/1341289060l/15733523.jpg,the krishna key ashwin sanghi
6431,250,Henry Miller,1938.0,Tropic of Capricorn,Tropic of Capricorn,eng,https://images.gr-assets.com/books/1417652073l/250.jpg,tropic of capricorn henry miller
6432,920649,Ambrose Bierce,1890.0,An Occurrence at Owl Creek Bridge,An Occurrence at Owl Creek Bridge,eng,https://images.gr-assets.com/books/1453993106l/920649.jpg,an occurrence at owl creek bridge ambrose bierce
6433,2761356,Katherine Allred,2005.0,The Sweet Gum Tree,The Sweet Gum Tree,eng,https://images.gr-assets.com/books/1367119561l/2761356.jpg,the sweet gum tree katherine allred
6434,840163,Dale Brown,1987.0,Flight Of The Old Dog,"Flight of the Old Dog (Patrick McLanahan, #1)",eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1387709468l/840163.jpg,flight of the old dog dale brown
6435,13374,Miriam Toews,2004.0,A Complicated Kindness,A Complicated Kindness,en-US,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1434887050l/13374._SY475_.jpg,a complicated kindness miriam toews
6436,1729146,D.J. MacHale,2008.0,Raven Rise,"Raven Rise (Pendragon, #9)",en-US,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348123665l/1729146.jpg,raven rise d.j. machale
6437,25813937,Kathleen Grissom,2016.0,Glory over Everything: Beyond The Kitchen House,Glory over Everything: Beyond The Kitchen House,eng,https://images.gr-assets.com/books/1444246918l/25813937.jpg,glory over everything: beyond the kitchen house kathleen grissom
6438,1291211,Robert Muchamore,2004.0,Class A (Cherub #2),"Class A (Cherub, #2)",en-US,https://images.gr-assets.com/books/1356698938l/1291211.jpg,class a (cherub #2) robert muchamore
6439,71784,Jan Karon,1999.0,Mitford Years New Song Unabridged,"A New Song (Mitford Years, #5)",,https://images.gr-assets.com/books/1344358382l/71784.jpg,mitford years new song unabridged jan karon
6440,1747182,Tami Hoag,2008.0,Deeper than the Dead,"Deeper Than the Dead (Oak Knoll, #1)",eng,https://images.gr-assets.com/books/1408930728l/1747182.jpg,deeper than the dead tami hoag
6441,4703427,Steven Erikson,2009.0,Dust of Dreams,"Dust of Dreams (The Malazan Book of the Fallen, #9)",eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388268201l/4703427.jpg,dust of dreams steven erikson
